date,state,cases_total,cases_total_per100k,cases_avg_week,cases_avg_week_per100k,cases_week_growth,deaths_total,deaths_total_per100k,deaths_avg_week,deaths_avg_week_per100k,deaths_week_growth
2021-01-01,New Jersey,484882,5459.037,4005,45.09,-0.116,19160,215.713,80.71428571428571,0.909,0.197
2021-01-01,New Mexico,144142,6874.285,1074.2857142857142,51.234,-0.175,2504,119.418,27.857142857142858,1.329,0.074
2021-01-01,New York,996073,5120.261,12421.42857142857,63.852,0.128,37733,193.964,142,0.73,0.031
2021-01-01,North Carolina,543976,5186.61,6567.285714285715,62.617,0.542,6819,65.017,57,0.543,0.592
2021-01-01,North Dakota,92777,12174.469,221.14285714285714,29.019,-0.071,1316,172.689,6.428571428571429,0.844,0.106
2021-01-01,Ohio,700380,5991.736,6675.714285714285,57.111,-0.022,8962,76.67,72.28571428571429,0.618,0.034
2021-01-01,Oklahoma,290936,7352.493,2626.1428571428573,66.368,-0.116,2489,62.902,23,0.581,-0.034
2021-01-01,Oregon,115377,2735.519,1077.7142857142858,25.552,0.003,1501,35.588,10,0.237,-0.417
2021-01-01,Pennsylvania,652952,5100.395,7192.428571428572,56.182,-0.135,16247,126.91,193.57142857142858,1.512,0.103
2021-01-01,Rhode Island,87949,8302.08,840.4285714285714,79.334,0.382,1777,167.743,10.428571428571429,0.984,-0.07
2021-01-01,South Carolina,307507,5972.501,3211.285714285714,62.371,0.252,5296,102.861,36.142857142857146,0.702,0.461
2021-01-01,South Dakota,99164,11209.291,374,42.276,-0.056,1488,168.2,8.285714285714286,0.937,-0.393
2021-01-01,Tennessee,572579,8384.308,4473.142857142857,65.5,-0.386,6846,100.246,68.42857142857143,1.002,0.019
2021-01-01,Texas,1778306,6132.961,16669.571428571428,57.489,0.283,28434,98.062,198.85714285714286,0.686,-0.029
2021-01-01,Utah,276612,8628.061,2289,71.398,0.142,1273,39.707,9.714285714285714,0.303,0.042
2021-01-01,Vermont,7412,1187.841,90.14285714285714,14.446,0.171,136,21.795,2.2857142857142856,0.366,0.15
2021-01-01,Virginia,354766,4156.349,3824.714285714286,44.809,-0.064,5081,59.528,37.285714285714285,0.437,0.17
2021-01-01,Washington,251585,3303.855,1985.142857142857,26.069,0.061,3523,46.265,36.42857142857143,0.478,1.449
2021-01-01,West Virginia,87820,4900.268,1283.4285714285713,71.614,-0.011,1361,75.942,16.285714285714285,0.909,-0.258
2021-01-01,Wisconsin,522523,8974.305,2454,42.147,-0.095,5257,90.289,32.714285714285715,0.562,-0.41
2021-01-01,Wyoming,44409,7673.142,249.28571428571428,43.072,0.335,438,75.679,9.285714285714286,1.604,1.483
2021-01-02,Alabama,369458,7535.061,3714.285714285714,75.753,0.104,4872,99.364,26.714285714285715,0.545,-0.36
2021-01-02,Alaska,47549,6499.805,328.85714285714283,44.954,0.293,207,28.296,2.142857142857143,0.293,0
2021-01-02,Arizona,539162,7407.377,6555,90.057,0.08,9061,124.486,91,1.25,0.356
2021-01-02,Arkansas,231442,7669.219,2496.1428571428573,82.714,0.261,3729,123.567,41.142857142857146,1.363,0.148
2021-01-02,California,2398005,6069.021,38322.28571428572,96.988,-0.051,26542,67.174,331.57142857142856,0.839,0.476
2021-01-02,Colorado,340454,5911.957,2226.4285714285716,38.662,-0.057,4976,86.408,46.285714285714285,0.804,0.278
2021-01-02,Connecticut,190120,5332.53,2482.4285714285716,69.628,0.744,6099,171.066,44,1.234,0.452
2021-01-02,Delaware,58873,6045.921,628.5714285714286,64.551,0.015,930,95.506,5,0.513,-0.045
2021-01-02,District of Columbia,29509,4181.232,257,36.415,0.313,792,112.221,4.285714285714286,0.607,-0.051
2021-01-02,Florida,1354825,6308.044,12892.142857142857,60.026,0.264,21889,101.915,107.85714285714286,0.502,0.139
2021-01-02,Georgia,662077,6235.76,7849.142857142857,73.927,0.23,10612,99.949,37.142857142857146,0.35,-0.125
2021-01-02,Hawaii,21895,1546.397,132.14285714285714,9.333,0.05,287,20.27,0.5714285714285714,0.04,0
2021-01-02,Idaho,142290,7962.217,914.8571428571429,51.193,-0.023,1451,81.195,13.428571428571429,0.751,0.202
2021-01-02,Illinois,977677,7715.363,5975.428571428572,47.155,0.05,18217,143.76,141.71428571428572,1.118,0.103
2021-01-02,Indiana,526065,7814.14,4442.571428571428,65.99,-0.091,8410,124.922,87,1.292,0.311
2021-01-02,Iowa,283895,8998.057,1300.2857142857142,41.213,0.162,3946,125.069,28.857142857142858,0.915,-0.041
2021-01-02,Kansas,230352,7906.872,2465.8571428571427,84.641,0.828,2879,98.822,53.142857142857146,1.824,1.191
2021-01-02,Kentucky,275803,6173.303,2621.4285714285716,58.675,0.274,2999,67.127,25.428571428571427,0.569,-0.031
2021-01-02,Louisiana,315275,6781.866,2682.285714285714,57.699,0.335,7488,161.074,30.857142857142858,0.664,-0.218
2021-01-02,Maine,25245,1878.052,528.2857142857143,39.301,0.316,358,26.633,5.571428571428571,0.414,0.353
2021-01-02,Maryland,283339,4686.636,2533.285714285714,41.902,0.063,5967,98.699,41,0.678,0.069
2021-01-02,Massachusetts,384181,5573.897,4939.857142857143,71.67,0.14,12502,181.385,70.28571428571429,1.02,0.386
2021-01-02,Michigan,535355,5360.595,2904.714285714286,29.085,0.008,13296,133.135,88,0.881,0.003
2021-01-02,Minnesota,417891,7409.898,1612.4285714285713,28.591,-0.052,5436,96.389,38.57142857142857,0.684,-0.171
2021-01-02,Mississippi,220277,7401.41,2179.1428571428573,73.22,0.181,4840,162.626,39.285714285714285,1.32,0.549
2021-01-02,Missouri,423894,6906.704,3078.5714285714284,50.161,0.209,5910,96.294,38.285714285714285,0.624,-0.334
2021-01-02,Montana,81991,7671.472,352.85714285714283,33.015,-0.122,971,90.851,7.428571428571429,0.695,-0.048
2021-01-02,Nebraska,169330,8753.582,1008.2857142857143,52.124,0.209,1708,88.296,16.142857142857142,0.835,0.237
2021-01-02,Nevada,229601,7454.2,1896,61.555,-0.063,3158,102.527,29.571428571428573,0.96,0.049
2021-01-02,New Hampshire,45184,3323.059,750.1428571428571,55.169,0.214,769,56.556,9.714285714285714,0.714,0.293
2021-01-02,New Jersey,490393,5521.082,4221,47.522,-0.063,19187,216.017,82,0.923,0.3
2021-01-02,New Mexico,145379,6933.279,1164.5714285714287,55.54,-0.017,2536,120.945,31.142857142857142,1.485,0.324
2021-01-02,New York,1011922,5201.731,13107.285714285714,67.377,0.173,37854,194.586,140.57142857142858,0.723,0.011
2021-01-02,North Carolina,559942,5338.84,6459.714285714285,61.591,0.102,6933,66.104,51.285714285714285,0.489,0.019
2021-01-02,North Dakota,92898,12190.347,219.42857142857142,28.794,-0.02,1317,172.821,6.571428571428571,0.862,0.293
2021-01-02,Ohio,714673,6114.012,7143.571428571428,61.113,-0.005,9017,77.14,77.28571428571429,0.661,0.212
2021-01-02,Oklahoma,296055,7481.859,2792.4285714285716,70.57,-0.053,2527,63.862,24.285714285714285,0.614,0.011
2021-01-02,Oregon,116348,2758.541,1142.857142857143,27.096,0.224,1503,35.635,10.285714285714286,0.244,-0.194
2021-01-02,Pennsylvania,661731,5168.97,7435.571428571428,58.081,-0.075,16270,127.09,193.57142857142858,1.512,0.293
2021-01-02,Rhode Island,87949,8302.08,840.4285714285714,79.334,0.382,1777,167.743,10.428571428571429,0.984,-0.07
2021-01-02,South Carolina,312718,6073.711,3403.714285714286,66.108,0.298,5385,104.589,37.285714285714285,0.724,0.136
2021-01-02,South Dakota,99829,11284.461,409.42857142857144,46.281,0.091,1501,169.67,7.857142857142857,0.888,-0.398
2021-01-02,Tennessee,589406,8630.707,6165.857142857143,90.287,-0.166,6908,101.154,75.14285714285714,1.1,0.222
2021-01-02,Texas,1792363,6181.44,17858.714285714286,61.591,0.501,28508,98.317,206.57142857142858,0.712,0.183
2021-01-02,Utah,281747,8788.231,2524.1428571428573,78.733,0.169,1294,40.362,11.714285714285714,0.365,0.254
2021-01-02,Vermont,7689,1232.233,103.28571428571429,16.552,0.159,139,22.276,2.5714285714285716,0.412,0.25
2021-01-02,Virginia,358755,4203.084,4168.285714285715,48.835,0.097,5117,59.949,39.57142857142857,0.464,0.392
2021-01-02,Washington,253290,3326.245,1789.5714285714287,23.501,-0.119,3524,46.278,34.42857142857143,0.452,1.05
2021-01-02,West Virginia,89327,4984.357,1307.142857142857,72.937,0.021,1373,76.612,17.142857142857142,0.957,-0.08
2021-01-02,Wisconsin,523652,8993.696,2518.5714285714284,43.256,0.149,5259,90.323,32.42857142857143,0.557,-0.257
2021-01-02,Wyoming,44573,7701.479,203.85714285714286,35.223,-0.139,438,75.679,9.285714285714286,1.604,1.483
2021-01-03,Alabama,371934,7585.559,3758,76.644,0.135,4873,99.384,26,0.53,-0.388
2021-01-03,Alaska,47846,6540.404,328.42857142857144,44.895,0.21,207,28.296,2.142857142857143,0.293,-0.043
2021-01-03,Arizona,556384,7643.985,8842.142857142857,121.479,0.514,9061,124.486,90.57142857142857,1.244,0.384
2021-01-03,Arkansas,233475,7736.586,2656.8571428571427,88.039,0.406,3749,124.229,38.142857142857146,1.264,0.087
2021-01-03,California,2433916,6159.907,38087.57142857143,96.394,-0.039,26635,67.41,336,0.85,0.518
2021-01-03,Colorado,342494,5947.382,2316.8571428571427,40.232,0.029,4997,86.773,48.142857142857146,0.836,0.393
2021-01-03,Connecticut,190120,5332.53,2482.4285714285716,69.628,0.744,6099,171.066,44,1.234,0.452
2021-01-03,Delaware,59484,6108.667,632.4285714285714,64.947,-0.003,930,95.506,4.714285714285714,0.484,-0.048
2021-01-03,District of Columbia,29764,4217.363,223.14285714285714,31.618,-0.024,794,112.505,3.7142857142857144,0.526,-0.132
2021-01-03,Florida,1365428,6357.411,13351,62.162,0.327,21986,102.366,110.71428571428571,0.515,0.201
2021-01-03,Georgia,667705,6288.767,8161.571428571428,76.87,0.331,10616,99.987,37.142857142857146,0.35,-0.13
2021-01-03,Hawaii,22017,1555.013,136.14285714285714,9.615,0.231,287,20.27,0.5714285714285714,0.04,0.1
2021-01-03,Idaho,142568,7977.774,898.1428571428571,50.258,0.007,1451,81.195,13.428571428571429,0.751,0.262
2021-01-03,Illinois,982105,7750.307,6062,47.838,0.124,18322,144.589,140.85714285714286,1.112,0.061
2021-01-03,Indiana,529054,7858.538,4608.428571428572,68.453,0.092,8475,125.887,90.28571428571429,1.341,0.433
2021-01-03,Iowa,284715,9024.047,1345.142857142857,42.634,0.181,3946,125.069,28.714285714285715,0.91,0.276
2021-01-03,Kansas,230352,7906.872,2454.1428571428573,84.239,0.808,2879,98.822,53.142857142857146,1.824,1.191
2021-01-03,Kentucky,278478,6233.178,2808.285714285714,62.858,0.4,3013,67.44,24,0.537,-0.064
2021-01-03,Louisiana,321058,6906.264,3048,65.565,0.571,7537,162.128,35.142857142857146,0.756,-0.012
2021-01-03,Maine,25592,1903.866,530.2857142857143,39.45,0.265,359,26.707,5.142857142857143,0.383,0.132
2021-01-03,Maryland,285487,4722.165,2576,42.609,0.1,5994,99.145,40.285714285714285,0.666,0.066
2021-01-03,Massachusetts,387662,5624.401,4989.428571428572,72.389,0.196,12610,182.952,71.42857142857143,1.036,0.267
2021-01-03,Michigan,535582,5362.868,2924,29.278,0.019,13296,133.135,88,0.881,0.003
2021-01-03,Minnesota,420603,7457.987,1640.4285714285713,29.088,-0.022,5489,97.329,40.42857142857143,0.717,-0.046
2021-01-03,Mississippi,222061,7461.354,2239,75.231,0.3,4871,163.668,37.857142857142854,1.272,0.333
2021-01-03,Missouri,426489,6948.986,3184,51.878,0.242,5928,96.588,38.857142857142854,0.633,-0.304
2021-01-03,Montana,82381,7707.962,371.57142857142856,34.766,-0.003,972,90.945,6.857142857142857,0.642,-0.167
2021-01-03,Nebraska,170037,8790.131,1021.5714285714286,52.811,0.251,1708,88.296,16.142857142857142,0.835,0.379
2021-01-03,Nevada,231869,7527.833,2030.857142857143,65.934,0.059,3195,103.729,32.857142857142854,1.067,0.274
2021-01-03,New Hampshire,46450,3416.167,805.8571428571429,59.267,0.321,780,57.365,10.285714285714286,0.756,0.339
2021-01-03,New Jersey,494063,5562.401,4413.857142857143,49.693,0.078,19208,216.253,82.57142857142857,0.93,0.321
2021-01-03,New Mexico,146394,6981.685,1203.7142857142858,57.406,0.057,2553,121.755,29.285714285714285,1.397,0.152
2021-01-03,New York,1024154,5264.609,13682.57142857143,70.335,0.244,38001,195.342,143,0.735,0.018
2021-01-03,North Carolina,565260,5389.545,6830.142857142857,65.123,0.272,6963,66.39,53,0.505,0.112
2021-01-03,North Dakota,93048,12210.03,225.14285714285714,29.544,0.104,1317,172.821,6.285714285714286,0.825,0.186
2021-01-03,Ohio,721481,6172.254,7279.428571428572,62.275,0.068,9076,77.645,81,0.693,0.224
2021-01-03,Oklahoma,304072,7684.464,3561.8571428571427,90.015,0.362,2547,64.367,25.285714285714285,0.639,0.115
2021-01-03,Oregon,117745,2791.663,1144.4285714285713,27.134,0.177,1510,35.801,10.571428571428571,0.251,-0.206
2021-01-03,Pennsylvania,666207,5203.934,7414.857142857143,57.92,-0.044,16324,127.511,183.42857142857142,1.433,0.192
2021-01-03,Rhode Island,87949,8302.08,840.4285714285714,79.334,0.382,1777,167.743,10.428571428571429,0.984,-0.07
2021-01-03,South Carolina,321669,6247.56,3641.4285714285716,70.725,0.119,5469,106.221,44.857142857142854,0.871,0.414
2021-01-03,South Dakota,100532,11363.927,448.85714285714283,50.738,0.179,1513,171.026,9.571428571428571,1.082,-0.196
2021-01-03,Tennessee,593363,8688.65,6294.857142857143,92.176,0.015,6962,101.945,73,1.069,0.149
2021-01-03,Texas,1808382,6236.686,16908.714285714286,58.314,0.206,28554,98.476,206.28571428571428,0.711,0.241
2021-01-03,Utah,283473,8842.068,2657,82.877,0.337,1301,40.581,12.428571428571429,0.388,0.424
2021-01-03,Vermont,7793,1248.9,109.14285714285714,17.491,0.3,140,22.436,1.8571428571428572,0.298,-0.13
2021-01-03,Virginia,363765,4261.78,4312.714285714285,50.527,0.129,5124,60.031,38.57142857142857,0.452,0.313
2021-01-03,Washington,258557,3395.412,2503,32.87,0.253,3524,46.278,34.42857142857143,0.452,1.067
2021-01-03,West Virginia,91058,5080.945,1478.2857142857142,82.487,0.236,1376,76.779,17.428571428571427,0.972,-0.03
2021-01-03,Wisconsin,526245,9038.23,2523.5714285714284,43.342,0.114,5264,90.409,31.714285714285715,0.545,-0.247
2021-01-03,Wyoming,44875,7753.659,239.28571428571428,41.345,0.089,438,75.679,9.285714285714286,1.604,1.483
2021-01-04,Alabama,374095,7629.633,3742.5714285714284,76.329,0.136,4878,99.486,23.714285714285715,0.484,-0.476
2021-01-04,Alaska,48110,6576.492,348,47.571,0.299,209,28.57,2.4285714285714284,0.332,0.043
2021-01-04,Arizona,561542,7714.849,8132.285714285715,111.727,0.316,9064,124.527,85,1.168,0.194
2021-01-04,Arkansas,234781,7779.862,2607.5714285714284,86.406,0.36,3800,125.919,37.57142857142857,1.245,0.084
2021-01-04,California,2474639,6262.971,37945,96.034,-0.037,26995,68.321,352.2857142857143,0.892,0.589
2021-01-04,Colorado,345239,5995.048,2427.1428571428573,42.147,0.094,5011,87.016,44.57142857142857,0.774,0.164
2021-01-04,Connecticut,194636,5459.196,1919.4285714285713,53.837,-0.028,6168,173.002,37.714285714285715,1.058,0.153
2021-01-04,Delaware,60333,6195.854,692.1428571428571,71.079,0.093,937,96.225,5.571428571428571,0.572,0.353
2021-01-04,District of Columbia,29904,4237.2,223.14285714285714,31.618,-0.025,797,112.93,3.7142857142857144,0.526,-0.083
2021-01-04,Florida,1376684,6409.819,13787.857142857143,64.196,0.428,22089,102.846,111.71428571428571,0.52,0.243
2021-01-04,Georgia,672849,6337.216,8304.714285714286,78.218,0.339,10623,100.053,37.142857142857146,0.35,-0.104
2021-01-04,Hawaii,22092,1560.311,140.42857142857142,9.918,0.429,287,20.27,0.5714285714285714,0.04,0.1
2021-01-04,Idaho,143833,8048.56,912,51.033,0.067,1462,81.81,11.571428571428571,0.648,0.06
2021-01-04,Illinois,987459,7792.558,6151,48.541,0.149,18414,145.315,134,1.057,-0.008
2021-01-04,Indiana,532671,7912.265,4773.571428571428,70.906,0.188,8514,126.466,89.71428571428571,1.333,0.396
2021-01-04,Iowa,286356,9076.059,1386.7142857142858,43.952,0.227,3992,126.527,35.285714285714285,1.118,0.558
2021-01-04,Kansas,234390,8045.477,2185,75,0.37,2897,99.44,49.857142857142854,1.711,2.327
2021-01-04,Kentucky,282097,6314.182,3012.5714285714284,67.43,0.532,3067,68.649,28,0.627,0.147
2021-01-04,Louisiana,322181,6930.421,3091.714285714286,66.506,0.63,7585,163.161,35.57142857142857,0.765,0.085
2021-01-04,Maine,25968,1931.838,521.2857142857143,38.78,0.202,360,26.781,4.857142857142857,0.361,0.025
2021-01-04,Maryland,287970,4763.236,2646.8571428571427,43.781,0.151,6027,99.691,41,0.678,0.065
2021-01-04,Massachusetts,392582,5695.783,5092.571428571428,73.886,0.206,12669,183.808,73,1.059,0.276
2021-01-04,Michigan,541158,5418.702,3195.714285714286,31.999,0.19,13381,133.986,91,0.911,0.064
2021-01-04,Minnesota,423747,7513.735,1935.7142857142858,34.323,0.251,5502,97.56,40.42857142857143,0.717,-0.017
2021-01-04,Mississippi,223677,7515.652,2226.8571428571427,74.823,0.238,4884,164.105,35.714285714285715,1.2,0.117
2021-01-04,Missouri,429745,7002.037,3221.714285714286,52.493,0.352,5941,96.8,39,0.635,-0.271
2021-01-04,Montana,82753,7742.768,381.85714285714283,35.728,0.019,975,91.226,6.857142857142857,0.642,0.038
2021-01-04,Nebraska,170778,8828.437,982.1428571428571,50.772,0.188,1727,89.278,14.571428571428571,0.753,0.185
2021-01-04,Nevada,233324,7575.071,2095.8571428571427,68.044,0.178,3209,104.183,33.714285714285715,1.095,0.358
2021-01-04,New Hampshire,47328,3480.74,808.2857142857143,59.445,0.321,781,57.439,9.428571428571429,0.693,0.106
2021-01-04,New Jersey,545155,6137.619,11320.714285714286,127.454,1.806,19244,216.658,84.71428571428571,0.954,0.379
2021-01-04,New Mexico,147315,7025.609,1236.5714285714287,58.973,0.102,2576,122.852,27.428571428571427,1.308,-0.057
2021-01-04,New York,1035396,5322.398,13812.285714285714,71.001,0.242,38167,196.195,149.85714285714286,0.77,0.08
2021-01-04,North Carolina,572018,5453.98,7146.857142857143,68.143,0.335,7000,66.742,57,0.543,0.257
2021-01-04,North Dakota,93247,12236.144,240.28571428571428,31.531,0.169,1319,173.083,6,0.787,0.089
2021-01-04,Ohio,727423,6223.088,7482.714285714285,64.014,0.146,9143,78.218,81.71428571428571,0.699,0.27
2021-01-04,Oklahoma,306771,7752.672,3454.8571428571427,87.311,0.263,2552,64.494,24.142857142857142,0.61,0.023
2021-01-04,Oregon,118473,2808.923,1167.142857142857,27.672,0.272,1517,35.967,11.285714285714286,0.268,-0.085
2021-01-04,Pennsylvania,670769,5239.569,7334.857142857143,57.295,0.027,16394,128.058,182.85714285714286,1.428,0.17
2021-01-04,Rhode Island,92708,8751.313,1015.1428571428571,95.826,0.323,1855,175.106,16.142857142857142,1.524,0.519
2021-01-04,South Carolina,325472,6321.423,3917.4285714285716,76.086,0.229,5484,106.512,44.42857142857143,0.863,0.459
2021-01-04,South Dakota,100643,11376.474,426.42857142857144,48.203,0.155,1513,171.026,9.571428571428571,1.082,0.028
2021-01-04,Tennessee,597201,8744.85,6343.857142857143,92.893,0.179,7101,103.98,82.42857142857143,1.207,0.272
2021-01-04,Texas,1831486,6316.366,17285.285714285714,59.613,0.189,28681,98.914,205.14285714285714,0.707,0.326
2021-01-04,Utah,285633,8909.443,2720.4285714285716,84.855,0.379,1307,40.768,12,0.374,0.358
2021-01-04,Vermont,7873,1261.721,107.57142857142857,17.239,0.282,144,23.077,2.142857142857143,0.343,-0.12
2021-01-04,Virginia,367536,4305.96,4480.142857142857,52.488,0.24,5132,60.125,38.714285714285715,0.454,0.299
2021-01-04,Washington,261328,3431.801,2540.1428571428573,33.358,0.378,3558,46.724,36.857142857142854,0.484,1.19
2021-01-04,West Virginia,91886,5127.146,1492.857142857143,83.3,0.29,1396,77.895,19,1.06,-0.007
2021-01-04,Wisconsin,527871,9066.157,2533.4285714285716,43.512,0.123,5273,90.563,29.714285714285715,0.51,-0.324
2021-01-04,Wyoming,45247,7817.935,220.42857142857142,38.086,-0.027,438,75.679,4.714285714285714,0.815,-0.344
2021-01-05,Alabama,379593,7741.764,3969.8571428571427,80.965,0.263,4886,99.65,21.285714285714285,0.434,-0.466
2021-01-05,Alaska,48302,6602.738,349.42857142857144,47.766,0.512,209,28.57,2.2857142857142856,0.312,0.643
2021-01-05,Arizona,571676,7854.076,8732.57142857143,119.974,0.521,9354,128.512,101,1.388,0.37
2021-01-05,Arkansas,238888,7915.955,2806,92.982,0.383,3836,127.112,33.285714285714285,1.103,-0.118
2021-01-05,California,2511923,6357.332,38390.28571428572,97.161,-0.022,27486,69.563,361.7142857142857,0.915,0.487
2021-01-05,Colorado,348483,6051.38,2623.5714285714284,45.558,0.247,5058,87.832,42.857142857142854,0.744,0.02
2021-01-05,Connecticut,196968,5524.604,2143,60.107,0.153,6192,173.675,38.285714285714285,1.074,0.206
2021-01-05,Delaware,61100,6274.621,701.5714285714286,72.047,0.075,947,97.251,7,0.719,0.697
2021-01-05,District of Columbia,30166,4274.324,233,33.015,-0.002,801,113.496,3.7142857142857144,0.526,-0.132
2021-01-05,Florida,1392115,6481.665,14267.285714285714,66.428,0.442,22187,103.302,111.28571428571429,0.518,0.187
2021-01-05,Georgia,682749,6430.459,8406.857142857143,79.18,0.339,10725,101.013,40.857142857142854,0.385,-0.058
2021-01-05,Hawaii,22199,1567.868,145.57142857142858,10.281,0.466,287,20.27,0.5714285714285714,0.04,0.1
2021-01-05,Idaho,145134,8121.361,889.2857142857143,49.762,0.045,1474,82.482,11.142857142857142,0.624,-0.012
2021-01-05,Illinois,994511,7848.209,6341.285714285715,50.042,0.204,18569,146.538,137.57142857142858,1.086,0.036
2021-01-05,Indiana,536084,7962.961,4691.714285714285,69.69,0.155,8663,128.68,87.42857142857143,1.299,0.298
2021-01-05,Iowa,288298,9137.61,1426.857142857143,45.224,0.246,3999,126.748,26.714285714285715,0.847,0.169
2021-01-05,Kansas,234700,8056.118,2183.5714285714284,74.951,0.352,2897,99.44,49.857142857142854,1.711,2.327
2021-01-05,Kentucky,284545,6368.976,2913.5714285714284,65.215,0.45,3093,69.231,27.142857142857142,0.608,0.152
2021-01-05,Louisiana,326648,7026.511,3166.1428571428573,68.107,0.638,7635,164.236,34,0.731,-0.004
2021-01-05,Maine,26565,1976.251,522.2857142857143,38.854,0.154,369,27.451,5.142857142857143,0.383,0.162
2021-01-05,Maryland,289927,4795.606,2665.714285714286,44.093,0.196,6082,100.601,39.857142857142854,0.659,-0.017
2021-01-05,Massachusetts,397202,5762.812,5160.428571428572,74.87,0.208,12734,184.751,73.71428571428571,1.069,0.242
2021-01-05,Michigan,544276,5449.923,3101.8571428571427,31.059,0.139,13598,136.159,91.71428571428571,0.918,0.03
2021-01-05,Minnesota,425320,7541.627,2021.5714285714287,35.846,0.401,5520,97.879,37.857142857142854,0.671,-0.114
2021-01-05,Mississippi,225444,7575.024,2201.714285714286,73.979,0.249,4975,167.162,36.57142857142857,1.229,0.114
2021-01-05,Missouri,432830,7052.303,3213.714285714286,52.363,0.335,6123,99.765,51,0.831,0.217
2021-01-05,Montana,83529,7815.374,430.42857142857144,40.273,0.205,1006,94.126,9.571428571428571,0.896,0.644
2021-01-05,Nebraska,172067,8895.073,1025,52.988,0.275,1747,90.312,15.142857142857142,0.783,0.189
2021-01-05,Nevada,235710,7652.534,2190.285714285714,71.11,0.177,3246,105.384,30.142857142857142,0.979,0.038
2021-01-05,New Hampshire,47992,3529.574,756.4285714285714,55.632,0.129,792,58.248,8.142857142857142,0.599,-0.256
2021-01-05,New Jersey,551419,6208.142,11693.142857142857,131.647,1.998,19382,218.212,86.42857142857143,0.973,0.336
2021-01-05,New Mexico,148499,7082.075,1227.2857142857142,58.531,0.097,2596,123.806,27.285714285714285,1.301,-0.053
2021-01-05,New York,1048538,5389.954,13972.57142857143,71.825,0.229,38315,196.956,151.28571428571428,0.778,0.107
2021-01-05,North Carolina,578309,5513.962,7410,70.652,0.474,7080,67.505,64.28571428571429,0.613,0.549
2021-01-05,North Dakota,93501,12269.474,237.85714285714286,31.212,0.208,1336,175.314,7.571428571428571,0.994,0.304
2021-01-05,Ohio,735003,6287.935,7490.428571428572,64.08,0.151,9247,79.108,75,0.642,0.115
2021-01-05,Oklahoma,308268,7790.504,3498.1428571428573,88.405,0.348,2571,64.974,23.714285714285715,0.599,0.006
2021-01-05,Oregon,119508,2833.463,1178.5714285714287,27.943,0.337,1550,36.75,13.285714285714286,0.315,0.22
2021-01-05,Pennsylvania,679760,5309.8,7382.428571428572,57.666,0.015,16583,129.535,170.57142857142858,1.332,0.043
2021-01-05,Rhode Island,93852,8859.303,1009,95.246,0.26,1870,176.522,15.714285714285714,1.483,0.315
2021-01-05,South Carolina,328073,6371.941,3924.4285714285716,76.222,0.218,5498,106.784,42.857142857142854,0.832,0.341
2021-01-05,South Dakota,101076,11425.419,416.85714285714283,47.121,0.101,1513,171.026,9.571428571428571,1.082,0.028
2021-01-05,Tennessee,602397,8820.935,6406.142857142857,93.806,0.178,7200,105.43,79,1.157,0.247
2021-01-05,Texas,1862478,6423.25,18315.714285714286,63.167,0.24,28949,99.838,207.14285714285714,0.714,0.275
2021-01-05,Utah,288951,9012.938,2803.5714285714284,87.449,0.378,1314,40.986,10.857142857142858,0.339,0.186
2021-01-05,Vermont,8038,1288.164,119.42857142857143,19.14,0.403,149,23.879,2.7142857142857144,0.435,0.04
2021-01-05,Virginia,371913,4357.239,4516.571428571428,52.915,0.225,5191,60.816,38.714285714285715,0.454,0.252
2021-01-05,Washington,263713,3463.122,2574.4285714285716,33.808,0.336,3611,47.42,25.428571428571427,0.334,-0.181
2021-01-05,West Virginia,93162,5198.346,1484.142857142857,82.814,0.293,1442,80.462,22.571428571428573,1.259,0.375
2021-01-05,Wisconsin,531890,9135.183,2690.5714285714284,46.21,0.201,5370,92.229,30.428571428571427,0.523,-0.22
2021-01-05,Wyoming,45569,7873.571,235.14285714285714,40.629,0.066,464,80.172,8.428571428571429,1.456,0.692
2021-01-06,Alabama,384184,7835.397,3909.1428571428573,79.727,0.23,4994,101.852,31.428571428571427,0.641,0.17
2021-01-06,Alaska,48636,6648.395,342.14285714285717,46.77,0.459,211,28.843,2.2857142857142856,0.312,0.769
2021-01-06,Arizona,578623,7949.519,9036.714285714286,124.153,0.595,9467,130.064,105.85714285714286,1.454,0.362
2021-01-06,Arkansas,242593,8038.726,2880.4285714285716,95.448,0.391,3901,129.266,37.714285714285715,1.25,0.011
2021-01-06,California,2548830,6450.738,39037.857142857145,98.799,0.042,28040,70.965,378.42857142857144,0.958,0.505
2021-01-06,Colorado,350560,6087.447,2553.4285714285716,44.34,0.219,5080,88.214,36.857142857142854,0.64,-0.111
2021-01-06,Connecticut,199454,5594.332,2255.8571428571427,63.273,0.219,6230,174.74,38,1.066,0.162
2021-01-06,Delaware,61729,6339.216,733.2857142857143,75.304,0.177,947,97.251,3.7142857142857144,0.381,-0.411
2021-01-06,District of Columbia,30482,4319.099,246.28571428571428,34.897,0.125,806,114.205,3.7142857142857144,0.526,-0.083
2021-01-06,Florida,1409898,6564.463,14826.142857142857,69.03,0.447,22316,103.903,110.14285714285714,0.513,0.146
2021-01-06,Georgia,690137,6500.042,8182.285714285715,77.065,0.262,10814,101.851,44.42857142857143,0.418,0.003
2021-01-06,Hawaii,22325,1576.767,148.71428571428572,10.503,0.478,297,20.976,2,0.141,2
